claim_id,dealer_id,supplier_id,part_name,failure_type,claim_amount,repair_cost,claim_frequency,days_since_last_claim,failure_severity,fraud_label
CLM03357,1882,SUP-056,Relay Valve,Sensor Failure,4852,16066,3,19,3,0
CLM03358,1262,SUP-031,Wheel Bearing,Breakage,14160,6036,14,138,6,0
CLM03359,1079,SUP-086,Radiator Hose,Corrosion,17322,29459,4,56,9,0
CLM03360,1399,SUP-037,Fuel/Water Separator,Breakage,1387,26314,16,188,4,0
CLM03361,1763,SUP-047,Relay Valve,Sensor Failure,47891,16557,11,43,5,0
CLM03362,1608,SUP-091,Wheel Bearing,Breakage,40805,15473,13,304,5,0
CLM03363,1259,SUP-078,Wheel Speed Sensor,Corrosion,7910,18701,1,296,5,0
CLM03364,1771,SUP-047,U-Joint,Corrosion,16758,17650,13,290,2,0
CLM03365,1614,SUP-069,Wheel Bearing,Sensor Failure,3003,11251,15,113,2,0
CLM03366,1551,SUP-058,Fuel/Water Separator,Corrosion,26607,17456,7,129,1,0
CLM03367,1784,SUP-036,Air Filter,Breakage,39513,21347,5,275,1,0
CLM03368,1100,SUP-032,Wheel Bearing,Leak,26025,14212,6,257,4,0
CLM03369,1358,SUP-098,Radiator Hose,Corrosion,4547,5820,9,88,3,0
CLM03370,1379,SUP-064,Radiator Hose,Breakage,26672,24632,6,216,4,0
CLM03371,1819,SUP-071,Air Filter,Breakage,42819,11024,6,359,6,0
CLM03372,1220,SUP-042,Radiator Hose,Breakage,15456,27186,2,340,1,0
CLM03373,1819,SUP-048,Wheel Speed Sensor,Corrosion,1301,29817,6,284,8,0
CLM03374,1419,SUP-074,Fuel/Water Separator,Leak,40872,17634,10,107,8,0
CLM03375,1123,SUP-081,Brake Chamber,Sensor Failure,32603,19695,5,301,7,0
CLM03376,1421,SUP-030,Brake Chamber,Sensor Failure,42840,21340,12,24,4,0
CLM03377,1230,SUP-021,U-Joint,Corrosion,44241,24238,6,232,8,0
CLM03378,1689,SUP-060,Wheel Speed Sensor,Corrosion,21545,20438,6,44,9,0
CLM03379,1062,SUP-013,Brake Chamber,Wear,41478,2918,8,78,5,0
CLM03380,1484,SUP-001,Wheel Bearing,Misalignment,17178,5640,17,318,6,0
CLM03381,1627,SUP-065,Wheel Bearing,Leak,19216,21920,18,143,8,0
CLM03382,1702,SUP-033,Wheel Bearing,Breakage,9242,3488,11,215,5,0
CLM03383,1573,SUP-038,Radiator Hose,Misalignment,8496,1354,1,4,4,0
CLM03384,1767,SUP-025,Radiator Hose,Breakage,21866,3350,7,212,8,0
CLM03385,1482,SUP-026,V-Belt,Misalignment,29357,3879,8,287,3,0
CLM03386,1518,SUP-077,Wheel Bearing,Sensor Failure,47252,693,3,315,6,0
CLM03387,1154,SUP-059,Wheel Bearing,Misalignment,32212,13868,19,199,9,1
CLM03388,1091,SUP-092,Relay Valve,Corrosion,6887,26653,16,1,6,0
CLM03389,1981,SUP-033,Air Filter,Leak,18862,10172,8,325,9,0
CLM03390,1525,SUP-041,Brake Chamber,Sensor Failure,35856,29504,6,14,8,0
CLM03391,1454,SUP-030,Radiator Hose,Misalignment,7040,25822,2,222,9,0
CLM03392,1740,SUP-057,Fuel/Water Separator,Leak,25536,21845,12,279,9,0
CLM03393,1597,SUP-049,Radiator Hose,Corrosion,14440,11779,6,108,8,0
CLM03394,1644,SUP-048,Fuel/Water Separator,Breakage,48189,21624,14,118,9,0
CLM03395,1509,SUP-072,V-Belt,Wear,29371,22516,7,119,7,0
CLM03396,1182,SUP-049,Fuel/Water Separator,Leak,20724,15579,9,238,7,0
CLM03397,1385,SUP-047,Radiator Hose,Breakage,3343,25225,7,354,4,0
CLM03398,1573,SUP-056,U-Joint,Leak,8188,8483,15,254,1,0
CLM03399,1730,SUP-065,Radiator Hose,Leak,35006,24033,12,45,7,0
CLM03400,1404,SUP-012,Wheel Speed Sensor,Leak,30096,22637,17,126,8,1
CLM03401,1245,SUP-069,U-Joint,Corrosion,46216,12557,15,135,9,0
CLM03402,1741,SUP-088,Wheel Bearing,Sensor Failure,7856,21781,15,313,1,0
CLM03403,1590,SUP-006,Brake Chamber,Leak,23044,13669,14,64,9,0
CLM03404,1660,SUP-089,Fuel/Water Separator,Corrosion,11620,7469,11,258,7,0
CLM03405,1649,SUP-065,Radiator Hose,Wear,21723,22216,11,6,7,0
CLM03406,1470,SUP-025,Radiator Hose,Sensor Failure,42142,7034,13,364,3,0
CLM03407,1825,SUP-001,Fuel/Water Separator,Corrosion,42503,27404,13,317,1,0
CLM03408,1887,SUP-032,Brake Chamber,Wear,24475,8620,8,17,7,0
CLM03409,1422,SUP-003,Relay Valve,Sensor Failure,31243,10367,7,282,8,0
CLM03410,1900,SUP-049,Air Filter,Corrosion,33860,6290,13,332,6,0
CLM03411,1064,SUP-019,Wheel Bearing,Wear,3415,16866,11,41,7,0
CLM03412,1012,SUP-060,U-Joint,Corrosion,5254,27662,19,355,9,0
CLM03413,1212,SUP-029,Radiator Hose,Wear,11637,27465,6,355,8,0
CLM03414,1985,SUP-050,V-Belt,Leak,25510,17557,8,310,5,0
CLM03415,1241,SUP-002,Brake Chamber,Leak,38301,4201,19,304,4,1
CLM03416,1492,SUP-073,Fuel/Water Separator,Sensor Failure,7516,18244,5,351,4,0
CLM03417,1212,SUP-056,Radiator Hose,Wear,5401,11758,10,232,4,0
CLM03418,1692,SUP-017,U-Joint,Leak,36800,11838,1,90,2,0
CLM03419,1337,SUP-060,V-Belt,Sensor Failure,33122,12309,12,150,7,0
CLM03420,1996,SUP-036,Air Filter,Breakage,20673,3567,7,72,8,0
CLM03421,1172,SUP-061,Air Filter,Leak,30653,27238,8,360,7,0
CLM03422,1671,SUP-017,U-Joint,Leak,44336,1944,18,308,8,1
CLM03423,1163,SUP-049,Brake Chamber,Misalignment,21822,12717,7,257,9,0
CLM03424,1464,SUP-076,V-Belt,Corrosion,7867,27236,14,45,8,0
CLM03425,1994,SUP-060,Fuel/Water Separator,Breakage,47944,22371,18,40,5,1
CLM03426,1496,SUP-020,V-Belt,Wear,37002,5679,4,192,4,0
CLM03427,1699,SUP-050,Wheel Speed Sensor,Sensor Failure,23381,3853,10,11,5,0
CLM03428,1394,SUP-003,Fuel/Water Separator,Breakage,40069,23264,11,352,1,0
CLM03429,1702,SUP-043,Wheel Bearing,Wear,18517,23665,11,135,5,0
CLM03430,1916,SUP-057,Relay Valve,Leak,12830,22944,19,179,6,0
CLM03431,1307,SUP-050,Wheel Bearing,Misalignment,11589,24096,1,221,9,0
CLM03432,1767,SUP-068,Relay Valve,Sensor Failure,35830,6419,2,222,9,0
CLM03433,1182,SUP-081,Wheel Bearing,Sensor Failure,5627,22744,9,39,3,0
CLM03434,1628,SUP-050,V-Belt,Breakage,46910,16056,17,44,8,1
CLM03435,1793,SUP-037,Brake Chamber,Corrosion,1468,13511,5,313,8,0
CLM03436,1509,SUP-046,U-Joint,Wear,2344,15334,2,297,9,0
CLM03437,1707,SUP-042,Radiator Hose,Misalignment,26454,14394,4,295,1,0
CLM03438,1545,SUP-015,Relay Valve,Misalignment,7098,18654,7,148,5,0
CLM03439,1563,SUP-033,Radiator Hose,Breakage,45869,22794,17,22,5,1
CLM03440,1623,SUP-080,Wheel Speed Sensor,Corrosion,33229,13236,3,157,7,0
CLM03441,1763,SUP-011,Wheel Speed Sensor,Corrosion,37575,10394,9,302,8,0
CLM03442,1593,SUP-020,Radiator Hose,Corrosion,38504,17078,1,3,7,0
CLM03443,1743,SUP-024,Wheel Speed Sensor,Sensor Failure,22341,14496,16,201,6,0
CLM03444,1226,SUP-064,Fuel/Water Separator,Wear,16375,25650,3,312,4,0
CLM03445,1744,SUP-080,Radiator Hose,Wear,31106,27705,19,323,9,1
CLM03446,1732,SUP-094,Wheel Speed Sensor,Breakage,37651,22738,16,345,2,1
CLM03447,1435,SUP-098,Relay Valve,Leak,26905,22798,1,97,6,0
CLM03448,1924,SUP-065,Brake Chamber,Breakage,1091,21570,12,109,6,0
CLM03449,1421,SUP-088,Wheel Speed Sensor,Wear,2884,5143,6,228,4,0
CLM03450,1553,SUP-088,Radiator Hose,Sensor Failure,14432,25464,3,242,3,0
CLM03451,1020,SUP-073,Relay Valve,Breakage,48050,24758,7,297,3,0
CLM03452,1553,SUP-086,Radiator Hose,Leak,20505,14246,3,29,2,0
CLM03453,1396,SUP-076,Air Filter,Misalignment,15202,2252,13,359,3,0
CLM03454,1624,SUP-017,V-Belt,Breakage,11231,15635,16,109,4,0
CLM03455,1104,SUP-089,V-Belt,Corrosion,41410,1160,14,11,4,0
CLM03456,1191,SUP-092,V-Belt,Leak,41720,22499,9,95,7,0
CLM03457,1016,SUP-061,Wheel Bearing,Corrosion,10595,3332,8,132,4,0
CLM03458,1119,SUP-015,Fuel/Water Separator,Sensor Failure,21087,13321,15,93,9,0
CLM03459,1392,SUP-094,Radiator Hose,Wear,5482,8988,19,54,8,0
CLM03460,1424,SUP-051,Fuel/Water Separator,Breakage,35749,6113,13,242,1,0
CLM03461,1128,SUP-027,Radiator Hose,Breakage,14918,23854,14,195,1,0
CLM03462,1129,SUP-086,Air Filter,Corrosion,30984,23754,11,258,6,0
CLM03463,1571,SUP-074,Wheel Speed Sensor,Corrosion,43752,17214,18,356,4,1
CLM03464,1559,SUP-061,Wheel Bearing,Wear,16813,7277,3,334,6,0
CLM03465,1028,SUP-058,Brake Chamber,Breakage,5466,12541,4,304,9,0
CLM03466,1096,SUP-031,Radiator Hose,Wear,35999,13642,3,68,5,0
CLM03467,1009,SUP-091,Relay Valve,Corrosion,23165,26360,13,300,8,0
CLM03468,1241,SUP-012,Wheel Speed Sensor,Misalignment,42164,9770,16,190,2,1
CLM03469,1825,SUP-046,U-Joint,Corrosion,14241,5901,13,128,8,0
CLM03470,1955,SUP-031,U-Joint,Leak,44179,23799,10,350,8,0
CLM03471,1231,SUP-032,Brake Chamber,Corrosion,14112,25950,18,339,2,0
CLM03472,1788,SUP-032,Relay Valve,Corrosion,25797,4366,8,19,7,0
CLM03473,1283,SUP-099,V-Belt,Misalignment,10383,13529,7,172,8,0
CLM03474,1714,SUP-053,Wheel Bearing,Wear,20699,6613,17,62,7,0
CLM03475,1758,SUP-061,Fuel/Water Separator,Leak,12481,11377,6,67,6,0
CLM03476,1801,SUP-046,Wheel Bearing,Leak,6175,27565,15,211,3,0
CLM03477,1775,SUP-085,Wheel Speed Sensor,Breakage,18982,24310,9,342,3,0
CLM03478,1954,SUP-074,Air Filter,Misalignment,32334,2085,10,175,8,0
CLM03479,1725,SUP-080,Wheel Speed Sensor,Sensor Failure,18926,12499,8,340,4,0
CLM03480,1199,SUP-007,U-Joint,Breakage,9333,3440,7,7,8,0
CLM03481,1944,SUP-004,Fuel/Water Separator,Breakage,15460,14605,5,233,6,0
CLM03482,1078,SUP-091,U-Joint,Breakage,1089,23173,18,199,3,0
CLM03483,1912,SUP-052,Radiator Hose,Leak,29561,29562,16,22,2,0
CLM03484,1955,SUP-089,U-Joint,Wear,21790,29544,15,229,1,0
CLM03485,1854,SUP-031,Fuel/Water Separator,Corrosion,6490,14208,10,313,4,0
CLM03486,1855,SUP-075,U-Joint,Leak,49055,23289,1,350,8,0
CLM03487,1172,SUP-084,Wheel Bearing,Corrosion,44223,13718,6,125,4,0
CLM03488,1466,SUP-036,Wheel Bearing,Corrosion,12704,18386,15,73,8,0
CLM03489,1580,SUP-054,Brake Chamber,Sensor Failure,33627,17629,2,186,8,0
CLM03490,1415,SUP-054,Air Filter,Breakage,18593,3112,12,283,1,0
CLM03491,1939,SUP-017,Fuel/Water Separator,Sensor Failure,38746,2008,1,38,6,0
CLM03492,1448,SUP-075,U-Joint,Breakage,36992,2270,15,248,8,0
CLM03493,1086,SUP-030,Fuel/Water Separator,Leak,38624,12471,13,76,8,0
CLM03494,1100,SUP-099,Wheel Speed Sensor,Corrosion,25177,2461,1,141,1,0
CLM03495,1007,SUP-022,V-Belt,Sensor Failure,23623,10287,1,97,8,0
CLM03496,1844,SUP-043,Relay Valve,Misalignment,26935,29856,4,143,9,0
CLM03497,1199,SUP-027,Wheel Speed Sensor,Leak,1148,8251,14,80,6,0
CLM03498,1504,SUP-037,Wheel Speed Sensor,Leak,16263,27609,17,256,7,0
CLM03499,1086,SUP-046,U-Joint,Misalignment,25449,4158,13,354,6,0
CLM03500,1042,SUP-035,V-Belt,Breakage,25083,23861,12,304,5,0
CLM03501,1384,SUP-004,Wheel Bearing,Corrosion,32602,23493,6,15,1,0
CLM03502,1620,SUP-080,Wheel Bearing,Breakage,43314,965,19,355,2,1
CLM03503,1434,SUP-080,Wheel Speed Sensor,Breakage,14538,18953,16,296,2,0
CLM03504,1407,SUP-085,Air Filter,Leak,47883,19327,16,286,9,1
CLM03505,1482,SUP-026,Wheel Bearing,Breakage,27981,26308,12,23,6,0
CLM03506,1663,SUP-100,Radiator Hose,Wear,49956,14374,13,265,3,0
CLM03507,1016,SUP-019,Wheel Speed Sensor,Misalignment,3363,8836,1,160,3,0
CLM03508,1644,SUP-081,Relay Valve,Misalignment,28508,23447,18,291,2,0
CLM03509,1147,SUP-045,V-Belt,Corrosion,4107,8016,2,305,7,0
CLM03510,1276,SUP-026,Brake Chamber,Misalignment,6628,27428,2,96,1,0
CLM03511,1231,SUP-022,Fuel/Water Separator,Breakage,2451,26883,1,272,1,0
CLM03512,1825,SUP-058,Wheel Speed Sensor,Breakage,49963,19932,10,288,3,0
CLM03513,1926,SUP-063,Wheel Bearing,Sensor Failure,42409,4542,1,281,1,0
CLM03514,1365,SUP-028,Fuel/Water Separator,Corrosion,16180,21023,14,350,3,0
CLM03515,1227,SUP-065,Relay Valve,Corrosion,13377,4702,8,293,9,0
CLM03516,1650,SUP-044,U-Joint,Misalignment,44548,6624,1,37,7,0
CLM03517,1435,SUP-100,Air Filter,Breakage,21319,12937,14,163,9,0
CLM03518,1398,SUP-043,Brake Chamber,Wear,31685,8273,10,301,7,0
CLM03519,1210,SUP-037,U-Joint,Sensor Failure,24214,18171,19,136,9,0
CLM03520,1390,SUP-066,Relay Valve,Wear,32113,8801,8,241,3,0
CLM03521,1498,SUP-017,Wheel Bearing,Breakage,18673,29921,2,175,7,0
CLM03522,1539,SUP-040,Radiator Hose,Corrosion,32877,8003,4,292,6,0
CLM03523,1562,SUP-038,V-Belt,Corrosion,36865,15074,12,118,2,0
CLM03524,1490,SUP-085,U-Joint,Wear,47356,21703,9,338,6,0
CLM03525,1441,SUP-061,U-Joint,Leak,19531,19674,1,359,3,0
CLM03526,1260,SUP-009,Brake Chamber,Breakage,10657,29499,8,257,2,0
CLM03527,1772,SUP-077,V-Belt,Corrosion,5520,1361,17,218,5,0
CLM03528,1349,SUP-075,Relay Valve,Misalignment,47109,9152,16,203,5,1
CLM03529,1351,SUP-061,Fuel/Water Separator,Leak,37484,17988,15,143,2,0
CLM03530,1519,SUP-080,Fuel/Water Separator,Corrosion,30577,5874,9,255,3,0
CLM03531,1319,SUP-016,V-Belt,Misalignment,48599,17627,8,96,8,0
CLM03532,1137,SUP-002,Air Filter,Corrosion,31558,19294,14,207,5,0
CLM03533,1549,SUP-072,Wheel Speed Sensor,Leak,42610,28868,12,348,8,0
CLM03534,1622,SUP-043,Air Filter,Wear,30669,14268,15,87,4,0
CLM03535,1991,SUP-042,Air Filter,Breakage,28838,5493,4,131,4,0
CLM03536,1367,SUP-077,U-Joint,Leak,2210,9134,4,115,6,0
CLM03537,1219,SUP-057,U-Joint,Leak,35955,2333,2,288,5,0
CLM03538,1336,SUP-081,Wheel Bearing,Corrosion,9058,1385,4,255,5,0
CLM03539,1222,SUP-088,Relay Valve,Misalignment,44304,15819,18,148,9,1
CLM03540,1647,SUP-067,Relay Valve,Leak,33699,4104,15,56,6,0
CLM03541,1767,SUP-030,U-Joint,Breakage,12463,5857,8,334,3,0
CLM03542,1359,SUP-013,Brake Chamber,Wear,3843,16757,10,99,4,0
CLM03543,1920,SUP-019,Brake Chamber,Misalignment,15335,29432,2,360,9,0
CLM03544,1328,SUP-007,Wheel Bearing,Wear,20834,29451,9,298,6,0
CLM03545,1961,SUP-009,V-Belt,Wear,28727,23973,16,329,8,0
CLM03546,1462,SUP-083,U-Joint,Breakage,7644,20105,12,60,7,0
CLM03547,1945,SUP-054,Fuel/Water Separator,Corrosion,46314,8843,5,184,1,0
CLM03548,1962,SUP-086,Fuel/Water Separator,Misalignment,43596,23821,7,175,1,0
CLM03549,1560,SUP-082,U-Joint,Misalignment,31239,2096,15,152,7,0
CLM03550,1803,SUP-061,Radiator Hose,Breakage,21244,26747,13,297,2,0
CLM03551,1381,SUP-087,V-Belt,Misalignment,18528,15871,8,4,9,0
CLM03552,1835,SUP-002,Fuel/Water Separator,Leak,41428,10226,19,76,9,1
CLM03553,1589,SUP-050,Wheel Speed Sensor,Sensor Failure,1017,10257,19,1,2,0
CLM03554,1616,SUP-075,Air Filter,Sensor Failure,47388,9642,5,270,9,0
CLM03555,1168,SUP-031,U-Joint,Sensor Failure,6999,11606,18,353,9,0
CLM03556,1216,SUP-033,Radiator Hose,Wear,19040,19376,17,164,6,0
CLM03557,1377,SUP-078,Wheel Speed Sensor,Misalignment,13397,26417,7,298,5,0
CLM03558,1118,SUP-080,Air Filter,Breakage,46386,25807,14,48,2,0
CLM03559,1189,SUP-011,Air Filter,Misalignment,35055,4833,15,18,6,0
CLM03560,1766,SUP-033,Wheel Bearing,Breakage,17651,1038,17,89,9,0
CLM03561,1369,SUP-007,V-Belt,Misalignment,34202,25047,3,332,3,0
CLM03562,1777,SUP-031,U-Joint,Wear,36265,17652,13,316,3,0
CLM03563,1148,SUP-048,Radiator Hose,Leak,40208,3356,11,156,4,0
CLM03564,1675,SUP-047,Wheel Bearing,Sensor Failure,39805,28801,3,181,4,0
CLM03565,1651,SUP-078,Brake Chamber,Sensor Failure,41574,23789,6,9,1,0
CLM03566,1858,SUP-092,Wheel Speed Sensor,Misalignment,35381,19005,6,152,2,0
CLM03567,1487,SUP-053,Wheel Speed Sensor,Wear,42678,6053,6,148,6,0
CLM03568,1769,SUP-080,U-Joint,Sensor Failure,45938,16157,6,27,5,0
CLM03569,1373,SUP-019,Radiator Hose,Misalignment,24548,10426,6,101,4,0
CLM03570,1780,SUP-081,Radiator Hose,Corrosion,49524,29467,14,199,9,0
CLM03571,1692,SUP-090,Air Filter,Misalignment,48515,513,11,83,2,0
CLM03572,1159,SUP-006,Radiator Hose,Breakage,45632,5207,16,54,8,1
CLM03573,1350,SUP-049,Fuel/Water Separator,Sensor Failure,23847,28750,19,342,4,0
CLM03574,1911,SUP-073,Wheel Speed Sensor,Sensor Failure,26316,4990,7,82,9,0
CLM03575,1287,SUP-050,Air Filter,Corrosion,6695,25266,6,143,4,0
CLM03576,1287,SUP-081,U-Joint,Leak,14637,6493,11,253,2,0
CLM03577,1891,SUP-095,Radiator Hose,Misalignment,14878,19748,4,97,6,0
CLM03578,1225,SUP-012,Relay Valve,Leak,38280,24489,1,359,9,0
CLM03579,1522,SUP-023,U-Joint,Misalignment,41728,4602,9,40,7,0
CLM03580,1521,SUP-054,Fuel/Water Separator,Corrosion,46937,1604,13,229,1,0
CLM03581,1782,SUP-069,V-Belt,Leak,5886,3312,8,197,9,0
CLM03582,1272,SUP-100,Brake Chamber,Wear,4771,6631,2,171,6,0
CLM03583,1935,SUP-059,Relay Valve,Corrosion,31647,17535,16,320,9,1
CLM03584,1401,SUP-036,Air Filter,Misalignment,39672,7128,19,2,2,1
CLM03585,1182,SUP-003,Wheel Speed Sensor,Breakage,47686,26456,8,286,7,0
CLM03586,1968,SUP-058,V-Belt,Breakage,48193,15341,12,52,8,0
CLM03587,1664,SUP-088,Relay Valve,Breakage,16094,15354,11,357,8,0
CLM03588,1487,SUP-055,Wheel Speed Sensor,Misalignment,20896,8331,9,103,5,0
CLM03589,1826,SUP-057,Brake Chamber,Sensor Failure,26674,17685,10,33,7,0
CLM03590,1845,SUP-017,Wheel Bearing,Corrosion,45765,16497,1,265,7,0
CLM03591,1123,SUP-039,Wheel Bearing,Corrosion,47346,21428,19,11,3,1
CLM03592,1984,SUP-090,Relay Valve,Leak,28559,6928,17,76,2,0
CLM03593,1625,SUP-068,V-Belt,Corrosion,25487,16141,4,54,5,0
CLM03594,1789,SUP-055,Wheel Bearing,Corrosion,12575,10813,12,331,4,0
CLM03595,1413,SUP-045,Wheel Bearing,Leak,19228,10676,8,97,8,0
CLM03596,1979,SUP-076,Relay Valve,Corrosion,4924,4640,16,148,5,0
CLM03597,1724,SUP-001,Relay Valve,Corrosion,49469,18436,1,5,9,0
CLM03598,1171,SUP-021,V-Belt,Wear,30097,3292,9,280,7,0
CLM03599,1287,SUP-083,Air Filter,Misalignment,46938,3223,11,287,1,0
CLM03600,1434,SUP-021,Air Filter,Leak,31509,22460,12,106,2,0
CLM03601,1685,SUP-052,V-Belt,Wear,22265,2522,9,44,8,0
CLM03602,1112,SUP-082,U-Joint,Sensor Failure,17918,21554,6,206,8,0
CLM03603,1887,SUP-043,Air Filter,Leak,41345,26506,9,280,2,0
CLM03604,1916,SUP-052,Air Filter,Misalignment,6730,4688,6,118,7,0
CLM03605,1994,SUP-067,Wheel Speed Sensor,Corrosion,9476,27589,6,268,8,0
CLM03606,1121,SUP-044,Relay Valve,Corrosion,41755,1103,3,178,4,0
CLM03607,1543,SUP-032,U-Joint,Wear,11861,7528,3,341,3,0
CLM03608,1221,SUP-010,Wheel Bearing,Wear,26705,7650,16,228,9,0
CLM03609,1630,SUP-064,Air Filter,Sensor Failure,42463,15389,2,281,2,0
CLM03610,1038,SUP-079,Brake Chamber,Sensor Failure,5141,23780,4,117,3,0
CLM03611,1496,SUP-069,Brake Chamber,Misalignment,41704,25402,9,142,8,0
CLM03612,1779,SUP-068,Air Filter,Corrosion,30839,12530,7,72,2,0
CLM03613,1232,SUP-028,Brake Chamber,Breakage,23245,22846,3,29,5,0
CLM03614,1942,SUP-053,Radiator Hose,Sensor Failure,19767,16442,13,25,8,0
CLM03615,1529,SUP-051,U-Joint,Corrosion,19831,24862,14,87,7,0
CLM03616,1148,SUP-053,Relay Valve,Sensor Failure,38572,3275,9,187,4,0
CLM03617,1396,SUP-004,Air Filter,Leak,48083,4139,1,100,9,0
CLM03618,1660,SUP-079,Air Filter,Wear,20653,25666,12,255,2,0
CLM03619,1637,SUP-017,Wheel Bearing,Corrosion,9568,18322,1,178,7,0
CLM03620,1903,SUP-067,U-Joint,Sensor Failure,43145,28646,9,140,7,0
CLM03621,1301,SUP-074,Fuel/Water Separator,Wear,28855,1350,7,82,7,0
CLM03622,1359,SUP-047,Wheel Speed Sensor,Breakage,40830,17323,3,356,7,0
CLM03623,1237,SUP-056,Radiator Hose,Sensor Failure,15379,8300,4,19,5,0
CLM03624,1646,SUP-023,V-Belt,Corrosion,3847,23741,7,255,1,0
CLM03625,1662,SUP-018,V-Belt,Leak,25042,7075,15,53,4,0
CLM03626,1235,SUP-001,Fuel/Water Separator,Wear,24830,11687,1,35,5,0
CLM03627,1735,SUP-035,Relay Valve,Wear,25467,29499,6,155,4,0
CLM03628,1202,SUP-064,V-Belt,Leak,34500,26741,5,67,7,0
CLM03629,1255,SUP-058,Brake Chamber,Corrosion,41081,19792,11,230,2,0
CLM03630,1597,SUP-095,Wheel Speed Sensor,Misalignment,24620,22077,17,51,2,0
CLM03631,1661,SUP-059,U-Joint,Breakage,46577,18141,3,361,2,0
CLM03632,1234,SUP-001,Wheel Bearing,Misalignment,35926,18428,12,43,3,0
CLM03633,1344,SUP-003,U-Joint,Leak,25195,18789,10,35,5,0
CLM03634,1533,SUP-067,V-Belt,Breakage,45254,12371,7,15,9,0
CLM03635,1859,SUP-037,Wheel Bearing,Corrosion,29222,18699,15,144,3,0
CLM03636,1796,SUP-083,U-Joint,Sensor Failure,5619,2776,18,355,6,0
CLM03637,1780,SUP-029,Air Filter,Sensor Failure,11503,28392,19,69,6,0
CLM03638,1465,SUP-089,Radiator Hose,Misalignment,33287,1950,1,199,6,0
CLM03639,1769,SUP-033,Wheel Bearing,Corrosion,21428,27123,13,85,5,0
CLM03640,1540,SUP-100,Fuel/Water Separator,Breakage,2210,29915,4,169,2,0
CLM03641,1212,SUP-061,Radiator Hose,Misalignment,12606,4044,18,193,1,0
CLM03642,1462,SUP-093,U-Joint,Leak,36938,15837,12,30,5,0
CLM03643,1435,SUP-090,Relay Valve,Misalignment,24857,5406,4,147,8,0
CLM03644,1282,SUP-004,Fuel/Water Separator,Corrosion,19132,20518,4,88,5,0
CLM03645,1561,SUP-014,Air Filter,Corrosion,16558,6348,5,302,3,0
CLM03646,1606,SUP-091,Wheel Bearing,Sensor Failure,1918,25249,19,316,3,0
CLM03647,1462,SUP-033,Brake Chamber,Leak,26695,9790,9,79,2,0
CLM03648,1406,SUP-022,Wheel Bearing,Sensor Failure,9897,18006,7,227,7,0
CLM03649,1087,SUP-048,Radiator Hose,Breakage,23438,11252,7,24,2,0
CLM03650,1043,SUP-003,Wheel Bearing,Breakage,22313,27118,12,177,6,0
CLM03651,1460,SUP-087,Radiator Hose,Wear,45390,7784,10,187,8,0
CLM03652,1277,SUP-085,Fuel/Water Separator,Corrosion,3861,12470,13,270,8,0
CLM03653,1682,SUP-023,Wheel Bearing,Leak,35575,22236,6,214,2,0
CLM03654,1420,SUP-068,Fuel/Water Separator,Leak,26975,19060,9,295,6,0
CLM03655,1700,SUP-021,Air Filter,Sensor Failure,3649,11113,19,264,3,0
CLM03656,1352,SUP-043,Air Filter,Misalignment,5423,16434,16,176,9,0
CLM03657,1695,SUP-095,Radiator Hose,Misalignment,43580,29407,11,80,3,0
CLM03658,1514,SUP-085,U-Joint,Sensor Failure,36210,14655,4,238,1,0
CLM03659,1702,SUP-026,Air Filter,Misalignment,8639,5337,1,81,9,0
CLM03660,1629,SUP-041,Wheel Speed Sensor,Leak,3595,6833,12,197,8,0
CLM03661,1018,SUP-099,Wheel Bearing,Sensor Failure,22521,28848,4,297,2,0
CLM03662,1022,SUP-038,Wheel Speed Sensor,Misalignment,46974,23195,5,291,3,0
CLM03663,1412,SUP-088,Wheel Bearing,Wear,46132,16466,6,181,7,0
CLM03664,1029,SUP-011,V-Belt,Corrosion,5075,26768,14,54,6,0
CLM03665,1806,SUP-029,Fuel/Water Separator,Wear,33241,17174,1,165,8,0
CLM03666,1107,SUP-060,Radiator Hose,Misalignment,10641,12623,8,18,5,0
CLM03667,1366,SUP-067,Relay Valve,Breakage,21326,24392,15,277,5,0
CLM03668,1280,SUP-065,U-Joint,Leak,35539,18302,12,256,2,0
CLM03669,1127,SUP-061,Radiator Hose,Wear,37460,6093,19,298,6,1
CLM03670,1228,SUP-019,Air Filter,Wear,26094,14974,7,321,5,0
CLM03671,1110,SUP-046,Brake Chamber,Sensor Failure,19735,22194,9,136,9,0
CLM03672,1135,SUP-049,U-Joint,Sensor Failure,43095,18872,11,212,3,0
CLM03673,1361,SUP-022,U-Joint,Sensor Failure,20156,9259,8,241,5,0
CLM03674,1185,SUP-078,Brake Chamber,Misalignment,34679,22522,4,114,3,0
CLM03675,1655,SUP-057,Fuel/Water Separator,Breakage,10007,22054,10,357,9,0
CLM03676,1583,SUP-014,U-Joint,Wear,43922,19922,10,317,9,0
CLM03677,1128,SUP-044,V-Belt,Corrosion,14377,27421,8,197,7,0
CLM03678,1875,SUP-016,U-Joint,Sensor Failure,2800,28219,14,187,1,0
CLM03679,1260,SUP-097,Relay Valve,Breakage,18192,2803,4,266,9,0
CLM03680,1514,SUP-077,Wheel Speed Sensor,Misalignment,38901,17192,3,191,9,0
CLM03681,1448,SUP-012,Fuel/Water Separator,Breakage,42529,19022,3,263,5,0
CLM03682,1899,SUP-055,Radiator Hose,Sensor Failure,1969,19080,4,35,2,0
